id,cost,effect,fling_power,internal_name,name,short_effect,text,item_fling_effect_id
1941,100,__NULL__,__NULL__,toedscool-flaps,原野水母的薄片,__NULL__,__NULL__,__NULL__
1942,60,__NULL__,__NULL__,wooper-slime,乌波的黏液,__NULL__,__NULL__,__NULL__
1943,0,__NULL__,__NULL__,tm100,招式学习器１００,__NULL__,__NULL__,__NULL__
1944,0,__NULL__,__NULL__,tm101,招式学习器１０１,__NULL__,__NULL__,__NULL__
1945,0,__NULL__,__NULL__,tm102,招式学习器１０２,__NULL__,__NULL__,__NULL__
1946,0,__NULL__,__NULL__,tm103,招式学习器１０３,__NULL__,__NULL__,__NULL__
1947,0,__NULL__,__NULL__,tm104,招式学习器１０４,__NULL__,__NULL__,__NULL__
1948,0,__NULL__,__NULL__,tm105,招式学习器１０５,__NULL__,__NULL__,__NULL__
1949,0,__NULL__,__NULL__,tm106,招式学习器１０６,__NULL__,__NULL__,__NULL__
1950,0,__NULL__,__NULL__,tm107,招式学习器１０７,__NULL__,__NULL__,__NULL__
1951,0,__NULL__,__NULL__,tm108,招式学习器１０８,__NULL__,__NULL__,__NULL__
1952,0,__NULL__,__NULL__,tm109,招式学习器１０９,__NULL__,__NULL__,__NULL__
1953,0,__NULL__,__NULL__,tm110,招式学习器１１０,__NULL__,__NULL__,__NULL__
1954,0,__NULL__,__NULL__,tm111,招式学习器１１１,__NULL__,__NULL__,__NULL__
1955,0,__NULL__,__NULL__,tm112,招式学习器１１２,__NULL__,__NULL__,__NULL__
1956,0,__NULL__,__NULL__,tm113,招式学习器１１３,__NULL__,__NULL__,__NULL__
1957,0,__NULL__,__NULL__,tm114,招式学习器１１４,__NULL__,__NULL__,__NULL__
1958,0,__NULL__,__NULL__,tm115,招式学习器１１５,__NULL__,__NULL__,__NULL__
1959,0,__NULL__,__NULL__,tm116,招式学习器１１６,__NULL__,__NULL__,__NULL__
1960,0,__NULL__,__NULL__,tm117,招式学习器１１７,__NULL__,__NULL__,__NULL__
1961,0,__NULL__,__NULL__,tm118,招式学习器１１８,__NULL__,__NULL__,__NULL__
1962,0,__NULL__,__NULL__,tm119,招式学习器１１９,__NULL__,__NULL__,__NULL__
1963,0,__NULL__,__NULL__,tm120,招式学习器１２０,__NULL__,__NULL__,__NULL__
1964,0,__NULL__,__NULL__,tm121,招式学习器１２１,__NULL__,__NULL__,__NULL__
1965,0,__NULL__,__NULL__,tm122,招式学习器１２２,__NULL__,__NULL__,__NULL__
1966,0,__NULL__,__NULL__,tm123,招式学习器１２３,__NULL__,__NULL__,__NULL__
1967,0,__NULL__,__NULL__,tm124,招式学习器１２４,__NULL__,__NULL__,__NULL__
1968,0,__NULL__,__NULL__,tm125,招式学习器１２５,__NULL__,__NULL__,__NULL__
1969,0,__NULL__,__NULL__,tm126,招式学习器１２６,__NULL__,__NULL__,__NULL__
1970,0,__NULL__,__NULL__,tm127,招式学习器１２７,__NULL__,__NULL__,__NULL__
1971,0,__NULL__,__NULL__,tm128,招式学习器１２８,__NULL__,__NULL__,__NULL__
1972,0,__NULL__,__NULL__,tm129,招式学习器１２９,__NULL__,__NULL__,__NULL__
1973,0,__NULL__,__NULL__,tm130,招式学习器１３０,__NULL__,__NULL__,__NULL__
1974,0,__NULL__,__NULL__,tm131,招式学习器１３１,__NULL__,__NULL__,__NULL__
1975,0,__NULL__,__NULL__,tm132,招式学习器１３２,__NULL__,__NULL__,__NULL__
1976,0,__NULL__,__NULL__,tm133,招式学习器１３３,__NULL__,__NULL__,__NULL__
1977,0,__NULL__,__NULL__,tm134,招式学习器１３４,__NULL__,__NULL__,__NULL__
1978,0,__NULL__,__NULL__,tm135,招式学习器１３５,__NULL__,__NULL__,__NULL__
1979,0,__NULL__,__NULL__,tm136,招式学习器１３６,__NULL__,__NULL__,__NULL__
1980,0,__NULL__,__NULL__,tm137,招式学习器１３７,__NULL__,__NULL__,__NULL__
1981,0,__NULL__,__NULL__,tm138,招式学习器１３８,__NULL__,__NULL__,__NULL__
1982,0,__NULL__,__NULL__,tm139,招式学习器１３９,__NULL__,__NULL__,__NULL__
1983,0,__NULL__,__NULL__,tm140,招式学习器１４０,__NULL__,__NULL__,__NULL__
1984,0,__NULL__,__NULL__,tm141,招式学习器１４１,__NULL__,__NULL__,__NULL__
1985,0,__NULL__,__NULL__,tm142,招式学习器１４２,__NULL__,__NULL__,__NULL__
1986,0,__NULL__,__NULL__,tm143,招式学习器１４３,__NULL__,__NULL__,__NULL__
1987,0,__NULL__,__NULL__,tm144,招式学习器１４４,__NULL__,__NULL__,__NULL__
1988,0,__NULL__,__NULL__,tm145,招式学习器１４５,__NULL__,__NULL__,__NULL__
1989,0,__NULL__,__NULL__,tm146,招式学习器１４６,__NULL__,__NULL__,__NULL__
1990,0,__NULL__,__NULL__,tm147,招式学习器１４７,__NULL__,__NULL__,__NULL__
1991,0,__NULL__,__NULL__,tm148,招式学习器１４８,__NULL__,__NULL__,__NULL__
1992,0,__NULL__,__NULL__,tm149,招式学习器１４９,__NULL__,__NULL__,__NULL__
1993,0,__NULL__,__NULL__,tm150,招式学习器１５０,__NULL__,__NULL__,__NULL__
1994,0,__NULL__,__NULL__,tm151,招式学习器１５１,__NULL__,__NULL__,__NULL__
1995,0,__NULL__,__NULL__,tm152,招式学习器１５２,__NULL__,__NULL__,__NULL__
1996,0,__NULL__,__NULL__,tm153,招式学习器１５３,__NULL__,__NULL__,__NULL__
1997,0,__NULL__,__NULL__,tm154,招式学习器１５４,__NULL__,__NULL__,__NULL__
1998,0,__NULL__,__NULL__,tm155,招式学习器１５５,__NULL__,__NULL__,__NULL__
1999,0,__NULL__,__NULL__,tm156,招式学习器１５６,__NULL__,__NULL__,__NULL__
2000,0,__NULL__,__NULL__,tm157,招式学习器１５７,__NULL__,__NULL__,__NULL__
2001,0,__NULL__,__NULL__,tm158,招式学习器１５８,__NULL__,__NULL__,__NULL__
2002,0,__NULL__,__NULL__,tm159,招式学习器１５９,__NULL__,__NULL__,__NULL__
2003,0,__NULL__,__NULL__,tm160,招式学习器１６０,__NULL__,__NULL__,__NULL__
2004,0,__NULL__,__NULL__,tm161,招式学习器１６１,__NULL__,__NULL__,__NULL__
2005,0,__NULL__,__NULL__,tm162,招式学习器１６２,__NULL__,__NULL__,__NULL__
2006,0,__NULL__,__NULL__,tm163,招式学习器１６３,__NULL__,__NULL__,__NULL__
2007,0,__NULL__,__NULL__,tm164,招式学习器１６４,__NULL__,__NULL__,__NULL__
2008,0,__NULL__,__NULL__,tm165,招式学习器１６５,__NULL__,__NULL__,__NULL__
2009,0,__NULL__,__NULL__,tm166,招式学习器１６６,__NULL__,__NULL__,__NULL__
2010,0,__NULL__,__NULL__,tm167,招式学习器１６７,__NULL__,__NULL__,__NULL__
2011,0,__NULL__,__NULL__,tm168,招式学习器１６８,__NULL__,__NULL__,__NULL__
2012,0,__NULL__,__NULL__,tm169,招式学习器１６９,__NULL__,__NULL__,__NULL__
2013,0,__NULL__,__NULL__,tm170,招式学习器１７０,__NULL__,__NULL__,__NULL__
2014,0,__NULL__,__NULL__,tm171,招式学习器１７１,__NULL__,__NULL__,__NULL__
2015,0,__NULL__,__NULL__,picnic-set,野餐组合,__NULL__,__NULL__,__NULL__
2016,0,__NULL__,__NULL__,academy-bottle,校园水壶,__NULL__,__NULL__,__NULL__
2018,1000,__NULL__,__NULL__,polka-dot-bottle,圆点水壶,__NULL__,__NULL__,__NULL__
2019,1000,__NULL__,__NULL__,striped-bottle,条纹水壶,__NULL__,__NULL__,__NULL__
2020,1000,__NULL__,__NULL__,diamond-bottle,菱纹水壶,__NULL__,__NULL__,__NULL__
2021,0,__NULL__,__NULL__,academy-cup,校园水杯,__NULL__,__NULL__,__NULL__
2023,800,__NULL__,__NULL__,striped-cup,直条纹水杯,__NULL__,__NULL__,__NULL__
2024,800,__NULL__,__NULL__,polka-dot-cup,圆点水杯,__NULL__,__NULL__,__NULL__
2025,800,__NULL__,__NULL__,flower-pattern-cup,花朵水杯,__NULL__,__NULL__,__NULL__
2026,0,__NULL__,__NULL__,academy-tablecloth,校园桌巾,__NULL__,__NULL__,__NULL__
2028,2000,__NULL__,__NULL__,whimsical-tablecloth,幻彩桌巾,__NULL__,__NULL__,__NULL__
2029,2000,__NULL__,__NULL__,leafy-tablecloth,大自然桌巾,__NULL__,__NULL__,__NULL__
2030,4000,__NULL__,__NULL__,spooky-tablecloth,鬼祟桌巾,__NULL__,__NULL__,__NULL__
2031,0,__NULL__,__NULL__,academy-ball,校园球,__NULL__,__NULL__,__NULL__
2033,2000,__NULL__,__NULL__,marill-ball,玛力露球,__NULL__,__NULL__,__NULL__
2034,1000,__NULL__,__NULL__,yarn-ball,毛线球,__NULL__,__NULL__,__NULL__
2035,2000,__NULL__,__NULL__,cyber-ball,电竞球,__NULL__,__NULL__,__NULL__
2036,400,__NULL__,__NULL__,gold-pick,金色三明治签,__NULL__,__NULL__,__NULL__
2037,40,__NULL__,__NULL__,silver-pick,银色三明治签,__NULL__,__NULL__,__NULL__
2038,120,__NULL__,__NULL__,red-flag-pick,红旗子三明治签,__NULL__,__NULL__,__NULL__
2039,120,__NULL__,__NULL__,blue-flag-pick,蓝旗子三明治签,__NULL__,__NULL__,__NULL__
2040,480,__NULL__,__NULL__,pika-pika-pick,皮卡丘三明治签,__NULL__,__NULL__,__NULL__
2041,1200,__NULL__,__NULL__,winking-pika-pick,眨眼皮卡丘三明治签,__NULL__,__NULL__,__NULL__
2042,480,__NULL__,__NULL__,vee-vee-pick,伊布三明治签,__NULL__,__NULL__,__NULL__
2043,1200,__NULL__,__NULL__,smiling-vee-pick,笑脸伊布三明治签,__NULL__,__NULL__,__NULL__
2044,200,__NULL__,__NULL__,blue-poke-ball-pick,蓝珠珠三明治签,__NULL__,__NULL__,__NULL__
2045,3000,__NULL__,__NULL__,auspicious-armor,庆祝之铠,__NULL__,__NULL__,__NULL__
2046,3000,__NULL__,__NULL__,leader’s-crest,头领凭证,__NULL__,__NULL__,__NULL__
2047,2000,__NULL__,__NULL__,pink-bottle,粉红水壶,__NULL__,__NULL__,__NULL__
2048,2000,__NULL__,__NULL__,blue-bottle,蓝色水壶,__NULL__,__NULL__,__NULL__
2049,2000,__NULL__,__NULL__,yellow-bottle,黄色水壶,__NULL__,__NULL__,__NULL__
2050,1500,__NULL__,__NULL__,steel-bottle-(r),红纹不锈钢水壶,__NULL__,__NULL__,__NULL__
2051,1500,__NULL__,__NULL__,steel-bottle-(y),黄纹不锈钢水壶,__NULL__,__NULL__,__NULL__
2052,1500,__NULL__,__NULL__,steel-bottle-(b),蓝纹不锈钢水壶,__NULL__,__NULL__,__NULL__
2053,20000,__NULL__,__NULL__,silver-bottle,银钛水壶,__NULL__,__NULL__,__NULL__
2054,800,__NULL__,__NULL__,barred-cup,横条纹水杯,__NULL__,__NULL__,__NULL__
2055,800,__NULL__,__NULL__,diamond-pattern-cup,菱纹水杯,__NULL__,__NULL__,__NULL__
2056,800,__NULL__,__NULL__,fire-pattern-cup,火焰水杯,__NULL__,__NULL__,__NULL__
2057,1500,__NULL__,__NULL__,pink-cup,粉红水杯,__NULL__,__NULL__,__NULL__
2058,1500,__NULL__,__NULL__,blue-cup,蓝色水杯,__NULL__,__NULL__,__NULL__
2059,1500,__NULL__,__NULL__,yellow-cup,黄色水杯,__NULL__,__NULL__,__NULL__
2060,2000,__NULL__,__NULL__,pikachu-cup,皮卡丘水杯,__NULL__,__NULL__,__NULL__
2061,2000,__NULL__,__NULL__,eevee-cup,伊布水杯,__NULL__,__NULL__,__NULL__
2062,2000,__NULL__,__NULL__,slowpoke-cup,呆呆兽水杯,__NULL__,__NULL__,__NULL__
2063,20000,__NULL__,__NULL__,silver-cup,银钛水杯,__NULL__,__NULL__,__NULL__
2064,2000,__NULL__,__NULL__,exercise-ball,瑜珈球,__NULL__,__NULL__,__NULL__
2065,3000,__NULL__,__NULL__,plaid-tablecloth-(y),黄色格子桌巾,__NULL__,__NULL__,__NULL__
2066,3000,__NULL__,__NULL__,plaid-tablecloth-(b),蓝色格子桌巾,__NULL__,__NULL__,__NULL__
2067,3000,__NULL__,__NULL__,plaid-tablecloth-(r),红色格子桌巾,__NULL__,__NULL__,__NULL__
2068,0,__NULL__,__NULL__,b&w-grass-tablecloth,黑白草丛桌巾,__NULL__,__NULL__,__NULL__
2069,4000,__NULL__,__NULL__,battle-tablecloth,对决桌巾,__NULL__,__NULL__,__NULL__
2070,2000,__NULL__,__NULL__,monstrous-tablecloth,怪兽桌巾,__NULL__,__NULL__,__NULL__
2071,1500,__NULL__,__NULL__,striped-tablecloth,条纹桌巾,__NULL__,__NULL__,__NULL__
2072,1500,__NULL__,__NULL__,diamond-tablecloth,菱纹桌巾,__NULL__,__NULL__,__NULL__
2073,1500,__NULL__,__NULL__,polka-dot-tablecloth,圆点桌巾,__NULL__,__NULL__,__NULL__
2074,1000,__NULL__,__NULL__,lilac-tablecloth,紫色桌巾,__NULL__,__NULL__,__NULL__
2075,1000,__NULL__,__NULL__,mint-tablecloth,浅绿桌巾,__NULL__,__NULL__,__NULL__
2076,1000,__NULL__,__NULL__,peach-tablecloth,米色桌巾,__NULL__,__NULL__,__NULL__
2077,5000,__NULL__,__NULL__,yellow-tablecloth,黄色桌巾,__NULL__,__NULL__,__NULL__
2078,5000,__NULL__,__NULL__,blue-tablecloth,蓝色桌巾,__NULL__,__NULL__,__NULL__
2079,5000,__NULL__,__NULL__,pink-tablecloth,粉红桌巾,__NULL__,__NULL__,__NULL__
2080,30000,__NULL__,__NULL__,gold-bottle,金钛水壶,__NULL__,__NULL__,__NULL__
2081,10000,__NULL__,__NULL__,bronze-bottle,铜钛水壶,__NULL__,__NULL__,__NULL__
2082,15000,__NULL__,__NULL__,gold-cup,金钛水杯,__NULL__,__NULL__,__NULL__
2083,5000,__NULL__,__NULL__,bronze-cup,铜钛水杯,__NULL__,__NULL__,__NULL__
2084,200,__NULL__,__NULL__,green-poke-ball-pick,绿珠珠三明治签,__NULL__,__NULL__,__NULL__
2085,200,__NULL__,__NULL__,red-poke-ball-pick,红珠珠三明治签,__NULL__,__NULL__,__NULL__
2086,1600,__NULL__,__NULL__,party-sparkler-pick,烟花祝庆三明治签,__NULL__,__NULL__,__NULL__
2087,2000,__NULL__,__NULL__,heroic-sword-pick,勇者之剑三明治签,__NULL__,__NULL__,__NULL__
2088,600,__NULL__,__NULL__,magical-star-pick,魔法星星三明治签,__NULL__,__NULL__,__NULL__
2089,600,__NULL__,__NULL__,magical-heart-pick,魔法甜心三明治签,__NULL__,__NULL__,__NULL__
2090,800,__NULL__,__NULL__,parasol-pick,阳伞三明治签,__NULL__,__NULL__,__NULL__
2091,1000,__NULL__,__NULL__,blue-sky-flower-pick,晴空花三明治签,__NULL__,__NULL__,__NULL__
2092,1000,__NULL__,__NULL__,sunset-flower-pick,夕阳花三明治签,__NULL__,__NULL__,__NULL__
2093,1000,__NULL__,__NULL__,sunrise-flower-pick,朝霞花三明治签,__NULL__,__NULL__,__NULL__
2094,0,__NULL__,__NULL__,blue-dish,蓝色盘子,__NULL__,__NULL__,__NULL__
2095,0,__NULL__,__NULL__,green-dish,绿色盘子,__NULL__,__NULL__,__NULL__
2096,0,__NULL__,__NULL__,orange-dish,橘色盘子,__NULL__,__NULL__,__NULL__
2097,0,__NULL__,__NULL__,red-dish,红色盘子,__NULL__,__NULL__,__NULL__
2098,0,__NULL__,__NULL__,white-dish,白色盘子,__NULL__,__NULL__,__NULL__
2099,0,__NULL__,__NULL__,yellow-dish,黄色盘子,__NULL__,__NULL__,__NULL__
2100,0,__NULL__,__NULL__,roto-stick,Roto Stick,__NULL__,__NULL__,__NULL__
2101,0,__NULL__,__NULL__,teal-style-card,Teal Style Card,__NULL__,__NULL__,__NULL__
2102,0,__NULL__,__NULL__,teal-mask,Teal Mask,__NULL__,__NULL__,__NULL__
2103,0,__NULL__,__NULL__,glimmering-charm,Glimmering Charm,__NULL__,__NULL__,__NULL__
2104,0,__NULL__,__NULL__,crystal-cluster,Crystal Cluster,__NULL__,__NULL__,__NULL__
2105,750,__NULL__,__NULL__,fairy-feather,Fairy Feather,__NULL__,__NULL__,__NULL__
2106,0,__NULL__,__NULL__,wellspring-mask,Wellspring Mask,__NULL__,__NULL__,__NULL__
2107,0,__NULL__,__NULL__,hearthflame-mask,Hearthflame Mask,__NULL__,__NULL__,__NULL__
2108,0,__NULL__,__NULL__,cornerstone-mask,Cornerstone Mask,__NULL__,__NULL__,__NULL__
2109,500,__NULL__,__NULL__,syrupy-apple,Syrupy Apple,__NULL__,__NULL__,__NULL__
2110,400,__NULL__,__NULL__,unremarkable-teacup,Unremarkable Teacup,__NULL__,__NULL__,__NULL__
2111,9500,__NULL__,__NULL__,masterpiece-teacup,Masterpiece Teacup,__NULL__,__NULL__,__NULL__
2112,125,__NULL__,__NULL__,health-mochi,Health Mochi,__NULL__,__NULL__,__NULL__
2113,125,__NULL__,__NULL__,muscle-mochi,Muscle Mochi,__NULL__,__NULL__,__NULL__
2114,125,__NULL__,__NULL__,resist-mochi,Resist Mochi,__NULL__,__NULL__,__NULL__
2115,125,__NULL__,__NULL__,genius-mochi,Genius Mochi,__NULL__,__NULL__,__NULL__
2116,125,__NULL__,__NULL__,clever-mochi,Clever Mochi,__NULL__,__NULL__,__NULL__
2117,125,__NULL__,__NULL__,swift-mochi,Swift Mochi,__NULL__,__NULL__,__NULL__
2118,75,__NULL__,__NULL__,fresh-start-mochi,Fresh Start Mochi,__NULL__,__NULL__,__NULL__
2119,15,__NULL__,__NULL__,ekans-fang,Ekans Fang,__NULL__,__NULL__,__NULL__
2120,10,__NULL__,__NULL__,sandshrew-claw,Sandshrew Claw,__NULL__,__NULL__,__NULL__
2121,25,__NULL__,__NULL__,cleffa-fur,Cleffa Fur,__NULL__,__NULL__,__NULL__
2122,35,__NULL__,__NULL__,vulpix-fur,Vulpix Fur,__NULL__,__NULL__,__NULL__
2123,35,__NULL__,__NULL__,poliwag-slime,Poliwag Slime,__NULL__,__NULL__,__NULL__
2124,25,__NULL__,__NULL__,bellsprout-vine,Bellsprout Vine,__NULL__,__NULL__,__NULL__
2125,30,__NULL__,__NULL__,geodude-fragment,Geodude Fragment,__NULL__,__NULL__,__NULL__
2126,25,__NULL__,__NULL__,koffing-gas,Koffing Gas,__NULL__,__NULL__,__NULL__
2127,40,__NULL__,__NULL__,munchlax-fang,Munchlax Fang,__NULL__,__NULL__,__NULL__
2128,10,__NULL__,__NULL__,sentret-fur,Sentret Fur,__NULL__,__NULL__,__NULL__
2129,15,__NULL__,__NULL__,hoothoot-feather,Hoothoot Feather,__NULL__,__NULL__,__NULL__
2130,10,__NULL__,__NULL__,spinarak-thread,Spinarak Thread,__NULL__,__NULL__,__NULL__
2131,30,__NULL__,__NULL__,aipom-hair,Aipom Hair,__NULL__,__NULL__,__NULL__
2132,35,__NULL__,__NULL__,yanma-spike,Yanma Spike,__NULL__,__NULL__,__NULL__
2133,40,__NULL__,__NULL__,gligar-fang,Gligar Fang,__NULL__,__NULL__,__NULL__
2134,20,__NULL__,__NULL__,slugma-lava,Slugma Lava,__NULL__,__NULL__,__NULL__
2135,35,__NULL__,__NULL__,swinub-hair,Swinub Hair,__NULL__,__NULL__,__NULL__
2136,15,__NULL__,__NULL__,poochyena-fang,Poochyena Fang,__NULL__,__NULL__,__NULL__
2137,20,__NULL__,__NULL__,lotad-leaf,Lotad Leaf,__NULL__,__NULL__,__NULL__
2138,20,__NULL__,__NULL__,seedot-stem,Seedot Stem,__NULL__,__NULL__,__NULL__
2139,40,__NULL__,__NULL__,nosepass-fragment,Nosepass Fragment,__NULL__,__NULL__,__NULL__
2140,10,__NULL__,__NULL__,volbeat-fluid,Volbeat Fluid,__NULL__,__NULL__,__NULL__
2141,10,__NULL__,__NULL__,illumise-fluid,Illumise Fluid,__NULL__,__NULL__,__NULL__
2142,10,__NULL__,__NULL__,corphish-shell,Corphish Shell,__NULL__,__NULL__,__NULL__
2143,35,__NULL__,__NULL__,feebas-scales,Feebas Scales,__NULL__,__NULL__,__NULL__
2144,40,__NULL__,__NULL__,duskull-fragment,Duskull Fragment,__NULL__,__NULL__,__NULL__
2145,20,__NULL__,__NULL__,chingling-fragment,Chingling Fragment,__NULL__,__NULL__,__NULL__
2146,30,__NULL__,__NULL__,timburr-sweat,Timburr Sweat,__NULL__,__NULL__,__NULL__
2147,20,__NULL__,__NULL__,sewaddle-leaf,Sewaddle Leaf,__NULL__,__NULL__,__NULL__
2148,15,__NULL__,__NULL__,ducklett-feather,Ducklett Feather,__NULL__,__NULL__,__NULL__
2149,30,__NULL__,__NULL__,litwick-soot,Litwick Soot,__NULL__,__NULL__,__NULL__
2150,40,__NULL__,__NULL__,mienfoo-claw,Mienfoo Claw,__NULL__,__NULL__,__NULL__
2151,35,__NULL__,__NULL__,vullaby-feather,Vullaby Feather,__NULL__,__NULL__,__NULL__
2152,50,__NULL__,__NULL__,carbink-jewel,Carbink Jewel,__NULL__,__NULL__,__NULL__
2153,20,__NULL__,__NULL__,phantump-twig,Phantump Twig,__NULL__,__NULL__,__NULL__
2154,25,__NULL__,__NULL__,grubbin-thread,Grubbin Thread,__NULL__,__NULL__,__NULL__
2155,25,__NULL__,__NULL__,cutiefly-powder,Cutiefly Powder,__NULL__,__NULL__,__NULL__
2156,50,__NULL__,__NULL__,jangmo-o-scales,Jangmo-o Scales,__NULL__,__NULL__,__NULL__
2157,30,__NULL__,__NULL__,cramorant-down,Cramorant Down,__NULL__,__NULL__,__NULL__
2158,15,__NULL__,__NULL__,morpeko-snack,Morpeko Snack,__NULL__,__NULL__,__NULL__
2159,30,__NULL__,__NULL__,poltchageist-powder,Poltchageist Powder,__NULL__,__NULL__,__NULL__
2160,8000, The Linking Cord triggers the evolution of certain Pokémon (all of which can alternatively evolve when traded) upon use. This consumes the Linking Cord.,__NULL__,linking-cord,Linking Cord,Allows a Pokemon whose evolution is usually triggered by trading to evolve,__NULL__,__NULL__
2161,0,__NULL__,__NULL__,tm172,TM172,__NULL__,__NULL__,__NULL__
2162,0,__NULL__,__NULL__,tm173,TM173,__NULL__,__NULL__,__NULL__
2163,0,__NULL__,__NULL__,tm174,TM174,__NULL__,__NULL__,__NULL__
2164,0,__NULL__,__NULL__,tm175,TM175,__NULL__,__NULL__,__NULL__
2165,0,__NULL__,__NULL__,tm176,TM176,__NULL__,__NULL__,__NULL__
2166,0,__NULL__,__NULL__,tm177,TM177,__NULL__,__NULL__,__NULL__
2167,0,__NULL__,__NULL__,tm178,TM178,__NULL__,__NULL__,__NULL__
2168,0,__NULL__,__NULL__,tm179,TM179,__NULL__,__NULL__,__NULL__
2169,0,__NULL__,__NULL__,tm180,TM180,__NULL__,__NULL__,__NULL__
2170,0,__NULL__,__NULL__,tm181,TM181,__NULL__,__NULL__,__NULL__
2171,0,__NULL__,__NULL__,tm182,TM182,__NULL__,__NULL__,__NULL__
2172,0,__NULL__,__NULL__,tm183,TM183,__NULL__,__NULL__,__NULL__
2173,0,__NULL__,__NULL__,tm184,TM184,__NULL__,__NULL__,__NULL__
2174,0,__NULL__,__NULL__,tm185,TM185,__NULL__,__NULL__,__NULL__
2175,0,__NULL__,__NULL__,tm186,TM186,__NULL__,__NULL__,__NULL__
2176,0,__NULL__,__NULL__,tm187,TM187,__NULL__,__NULL__,__NULL__
2177,0,__NULL__,__NULL__,tm188,TM188,__NULL__,__NULL__,__NULL__
2178,0,__NULL__,__NULL__,tm189,TM189,__NULL__,__NULL__,__NULL__
2179,0,__NULL__,__NULL__,tm190,TM190,__NULL__,__NULL__,__NULL__
2180,0,__NULL__,__NULL__,tm191,TM191,__NULL__,__NULL__,__NULL__
2181,0,__NULL__,__NULL__,tm192,TM192,__NULL__,__NULL__,__NULL__
2182,0,__NULL__,__NULL__,tm193,TM193,__NULL__,__NULL__,__NULL__
2183,0,__NULL__,__NULL__,tm194,TM194,__NULL__,__NULL__,__NULL__
2184,0,__NULL__,__NULL__,tm195,TM195,__NULL__,__NULL__,__NULL__
2185,0,__NULL__,__NULL__,tm196,TM196,__NULL__,__NULL__,__NULL__
2186,0,__NULL__,__NULL__,tm197,TM197,__NULL__,__NULL__,__NULL__
2187,0,__NULL__,__NULL__,tm198,TM198,__NULL__,__NULL__,__NULL__
2188,0,__NULL__,__NULL__,tm199,TM199,__NULL__,__NULL__,__NULL__
2189,0,__NULL__,__NULL__,tm200,TM200,__NULL__,__NULL__,__NULL__
2190,0,__NULL__,__NULL__,tm201,TM201,__NULL__,__NULL__,__NULL__
2191,0,__NULL__,__NULL__,tm202,TM202,__NULL__,__NULL__,__NULL__
2192,0,__NULL__,__NULL__,tm203,TM203,__NULL__,__NULL__,__NULL__
2193,0,__NULL__,__NULL__,tm204,TM204,__NULL__,__NULL__,__NULL__
2194,0,__NULL__,__NULL__,tm205,TM205,__NULL__,__NULL__,__NULL__
2195,0,__NULL__,__NULL__,tm206,TM206,__NULL__,__NULL__,__NULL__
2196,0,__NULL__,__NULL__,tm207,TM207,__NULL__,__NULL__,__NULL__
2197,0,__NULL__,__NULL__,tm208,TM208,__NULL__,__NULL__,__NULL__
2198,0,__NULL__,__NULL__,tm209,TM209,__NULL__,__NULL__,__NULL__
2199,0,__NULL__,__NULL__,tm210,TM210,__NULL__,__NULL__,__NULL__
2200,0,__NULL__,__NULL__,tm211,TM211,__NULL__,__NULL__,__NULL__
2201,0,__NULL__,__NULL__,tm212,TM212,__NULL__,__NULL__,__NULL__
2202,0,__NULL__,__NULL__,tm213,TM213,__NULL__,__NULL__,__NULL__
2203,0,__NULL__,__NULL__,tm214,TM214,__NULL__,__NULL__,__NULL__
2204,0,__NULL__,__NULL__,tm215,TM215,__NULL__,__NULL__,__NULL__
2205,0,__NULL__,__NULL__,tm216,TM216,__NULL__,__NULL__,__NULL__
2206,0,__NULL__,__NULL__,tm217,TM217,__NULL__,__NULL__,__NULL__
2207,0,__NULL__,__NULL__,tm218,TM218,__NULL__,__NULL__,__NULL__
2208,0,__NULL__,__NULL__,tm219,TM219,__NULL__,__NULL__,__NULL__
2209,0,__NULL__,__NULL__,tm220,TM220,__NULL__,__NULL__,__NULL__
2210,0,__NULL__,__NULL__,tm221,TM221,__NULL__,__NULL__,__NULL__
2211,0,__NULL__,__NULL__,tm222,TM222,__NULL__,__NULL__,__NULL__
2212,0,__NULL__,__NULL__,tm223,TM223,__NULL__,__NULL__,__NULL__
2219,0,__NULL__,__NULL__,lastrange-ball,Strange Ball,__NULL__,__NULL__,__NULL__
2220,0,__NULL__,__NULL__,lapoke-ball,Poké Ball,__NULL__,__NULL__,__NULL__
2221,0,__NULL__,__NULL__,lagreat-ball,Great Ball,__NULL__,__NULL__,__NULL__
2222,0,__NULL__,__NULL__,laultra-ball,Ultra Ball,__NULL__,__NULL__,__NULL__
2223,0,__NULL__,__NULL__,laheavy-ball,Heavy Ball,__NULL__,"Doesn't fly far, but is more effective if the Pokémon
hasn't noticed the player.",__NULL__
2224,0,__NULL__,__NULL__,laleaden-ball,Leaden Ball,__NULL__,"Upgraded version of the Heavy Ball. Doesn't fly far,
but is more effective if the Pokémon hasn't noticed the player.",__NULL__
2225,0,__NULL__,__NULL__,lagigaton-ball,Gigaton Ball,__NULL__,"Upgraded version of the Leaden Ball. Doesn't fly far,
but is more effective if the Pokémon hasn't noticed the player.",__NULL__
2226,0,__NULL__,__NULL__,lafeather-ball,Feather Ball,__NULL__,"Can be thrown further than a regular Poké Ball.
Is more effective for catching Pokémon that fly high in the air.",__NULL__
