id,creature_id,skill_id,learn_method_id,level_learned_at
608140,10067,538,1,34
608141,10067,538,12,0
608142,10067,542,12,0
608145,10067,574,1,11
608146,10067,583,12,0
608149,10067,585,1,52
608150,10067,585,12,0
608153,10067,590,4,0
608156,10067,605,4,0
608157,10067,605,12,0
608158,10067,784,12,0
608159,10067,814,12,0
608160,10067,883,12,0
608161,10067,885,12,0
608162,10067,913,12,0
608163,10067,914,12,0
608165,10068,7,3,0
608166,10068,7,12,0
608168,10068,8,3,0
608169,10068,8,12,0
608171,10068,9,3,0
608172,10068,9,12,0
608177,10068,14,1,26
608178,10068,14,4,0
608179,10068,14,12,0
608180,10068,15,4,0
608181,10068,25,12,0
608182,10068,34,12,0
608185,10068,43,1,1
608186,10068,50,12,0
608189,10068,63,4,0
608190,10068,63,12,0
608192,10068,67,3,0
608193,10068,67,12,0
608194,10068,70,4,0
608197,10068,85,4,0
608198,10068,85,12,0
608201,10068,86,4,0
608202,10068,86,12,0
608205,10068,89,4,0
608206,10068,89,12,0
608209,10068,92,4,0
608215,10068,93,1,4
608218,10068,94,4,0
608219,10068,94,12,0
608220,10068,95,12,0
608221,10068,97,12,0
608227,10068,100,1,9
608228,10068,101,12,0
608236,10068,104,1,6
608237,10068,104,4,0
608238,10068,104,12,0
608239,10068,109,12,0
608242,10068,113,4,0
608243,10068,113,12,0
608246,10068,115,4,0
608247,10068,115,12,0
608250,10068,138,4,0
608254,10068,156,4,0
608255,10068,156,12,0
608258,10068,157,4,0
608259,10068,157,12,0
608264,10068,163,1,1
608267,10068,164,4,0
608268,10068,164,12,0
608271,10068,168,4,0
608272,10068,168,12,0
608274,10068,173,3,0
608275,10068,173,12,0
608276,10068,179,12,0
608281,10068,182,1,49
608282,10068,182,4,0
608283,10068,182,12,0
608284,10068,194,12,0
608285,10068,196,12,0
608286,10068,203,12,0
608287,10068,204,12,0
608292,10068,206,1,44
608293,10068,206,4,0
608296,10068,207,4,0
608299,10068,210,1,14
608300,10068,212,12,0
608303,10068,213,4,0
608306,10068,214,4,0
608307,10068,214,12,0
608316,10068,219,4,0
608317,10068,219,12,0
608319,10068,220,3,0
608320,10068,220,12,0
608321,10068,227,12,0
608327,10068,240,4,0
608328,10068,240,12,0
608331,10068,241,4,0
608332,10068,241,12,0
608335,10068,244,4,0
608336,10068,244,12,0
608339,10068,247,4,0
608340,10068,247,12,0
608341,10068,248,12,0
608342,10068,249,4,0
608345,10068,259,4,0
608348,10068,261,4,0
608349,10068,261,12,0
608350,10068,262,12,0
608353,10068,263,4,0
608354,10068,263,12,0
608356,10068,264,3,0
608357,10068,264,12,0
608360,10068,269,4,0
608361,10068,269,12,0
608365,10068,270,1,35
608366,10068,270,3,0
608367,10068,270,12,0
608369,10068,271,3,0
608370,10068,271,12,0
608374,10068,278,3,0
608377,10068,280,4,0
608378,10068,280,12,0
608380,10068,282,3,0
608381,10068,282,12,0
608383,10068,285,3,0
608384,10068,285,12,0
608385,10068,286,12,0
608390,10068,304,3,0
608391,10068,304,12,0
608394,10068,317,4,0
608395,10068,317,12,0
608401,10068,332,1,17
608402,10068,332,4,0
608403,10068,332,12,0
608406,10068,339,4,0
608407,10068,339,12,0
608410,10068,347,4,0
608411,10068,347,12,0
608414,10068,348,1,1
608415,10068,348,12,0
608417,10068,351,3,0
608420,10068,364,1,40
608421,10068,364,12,0
608427,10068,370,1,53
608428,10068,370,12,0
608431,10068,374,4,0
608432,10068,374,12,0
608433,10068,396,12,0
608436,10068,398,4,0
608437,10068,398,12,0
608440,10068,400,1,1
608441,10068,400,12,0
608442,10068,403,12,0
608445,10068,404,4,0
608446,10068,404,12,0
608448,10068,409,3,0
608449,10068,409,12,0
608450,10068,410,12,0
608453,10068,411,4,0
608454,10068,411,12,0
608455,10068,412,12,0
608458,10068,416,4,0
608459,10068,416,12,0
608460,10068,421,12,0
608461,10068,425,12,0
608464,10068,427,1,31
608465,10068,427,12,0
608467,10068,428,3,0
608468,10068,428,12,0
608471,10068,433,4,0
608472,10068,433,12,0
608475,10068,444,4,0
608476,10068,444,12,0
608479,10068,447,4,0
608480,10068,447,12,0
608483,10068,451,4,0
608484,10068,451,12,0
608487,10068,469,1,23
608488,10068,469,12,0
608490,10068,472,3,0
608491,10068,472,12,0
608494,10068,473,4,0
608495,10068,473,12,0
608498,10068,478,3,0
608499,10068,478,12,0
608502,10068,490,4,0
608503,10068,490,12,0
608506,10068,496,4,0
608507,10068,496,12,0
608510,10068,497,4,0
608516,10068,500,1,58
608517,10068,500,12,0
608520,10068,501,1,11
608521,10068,501,12,0
608522,10068,502,3,0
608525,10068,505,1,19
608526,10068,505,12,0
608527,10068,506,12,0
608528,10068,514,4,0
608531,10068,523,4,0
608532,10068,523,12,0
608534,10068,526,4,0
608537,10068,533,12,0
608538,10068,577,12,0
608539,10068,581,12,0
608542,10068,590,4,0
608543,10068,595,12,0
608546,10068,605,4,0
608547,10068,605,12,0
608549,10068,669,12,0
608551,10068,675,3,0
608552,10068,675,12,0
608553,10068,678,12,0
608554,10068,791,12,0
608555,10068,797,12,0
608556,10068,811,12,0
608557,10068,813,12,0
608558,10068,895,12,0
608559,10068,914,12,0
608560,10068,918,12,0
608563,10069,1,1,1
608568,10069,7,3,0
608569,10069,7,12,0
608571,10069,8,3,0
608572,10069,8,12,0
608574,10069,9,3,0
608575,10069,9,12,0
608576,10069,25,12,0
608577,10069,34,12,0
608580,10069,36,1,33
608583,10069,38,1,49
608584,10069,38,12,0
608587,10069,45,1,1
608590,10069,53,4,0
608591,10069,53,12,0
608594,10069,57,4,0
608595,10069,57,12,0
608598,10069,58,4,0
608599,10069,58,12,0
608602,10069,59,4,0
608603,10069,59,12,0
608606,10069,63,4,0
608607,10069,63,12,0
608609,10069,67,3,0
608610,10069,67,12,0
608613,10069,76,4,0
608614,10069,76,12,0
608617,10069,85,4,0
608618,10069,85,12,0
608621,10069,86,4,0
608622,10069,86,12,0
608625,10069,87,4,0
608626,10069,87,12,0
608627,10069,91,4,0
608628,10069,91,12,0
608631,10069,92,4,0
608634,10069,94,4,0
608635,10069,94,12,0
608638,10069,104,4,0
608641,10069,113,4,0
608642,10069,113,12,0
608645,10069,115,4,0
608646,10069,115,12,0
608649,10069,126,4,0
608650,10069,126,12,0
608653,10069,133,2,0
608654,10069,133,12,0
608657,10069,138,4,0
608661,10069,156,4,0
608662,10069,156,12,0
608665,10069,164,4,0
608666,10069,164,12,0
608668,10069,173,3,0
608669,10069,173,12,0
608672,10069,182,4,0
608673,10069,182,12,0
608676,10069,186,2,0
608677,10069,186,12,0
608679,10069,196,3,0
608680,10069,196,12,0
608681,10069,203,12,0
608684,10069,207,4,0
608689,10069,213,1,21
608690,10069,213,4,0
608691,10069,213,12,0
608696,10069,214,2,0
608697,10069,214,4,0
608698,10069,214,12,0
608702,10069,215,2,0
608703,10069,215,3,0
608712,10069,219,4,0
608713,10069,219,12,0
608715,10069,220,3,0
608718,10069,227,2,0
608719,10069,227,12,0
608721,10069,231,3,0
608722,10069,231,12,0
608728,10069,240,4,0
608729,10069,240,12,0
608732,10069,241,4,0
608733,10069,241,12,0
608736,10069,244,4,0
608739,10069,247,4,0
608740,10069,247,12,0
608742,10069,253,3,0
608743,10069,253,12,0
608746,10069,263,4,0
608747,10069,263,12,0
608749,10069,264,3,0
608753,10069,270,1,1
608754,10069,270,3,0
608755,10069,270,12,0
608757,10069,272,3,0
608760,10069,273,2,0
608761,10069,273,12,0
608766,10069,281,2,0
608767,10069,281,12,0
608769,10069,282,3,0
608771,10069,285,3,0
608772,10069,285,12,0
608786,10069,304,1,53
608787,10069,304,3,0
608788,10069,304,12,0
608792,10069,343,3,0
608795,10069,347,4,0
608796,10069,347,12,0
608798,10069,356,3,0
608801,10069,361,2,0
608802,10069,361,12,0
608805,10069,374,4,0
608806,10069,374,12,0
608816,10069,387,1,57
608817,10069,387,3,0
608818,10069,387,12,0
608820,10069,409,3,0
608821,10069,409,12,0
608822,10069,416,12,0
608824,10069,428,3,0
608825,10069,428,12,0
608828,10069,433,4,0
608829,10069,433,12,0
608832,10069,447,4,0
608833,10069,447,12,0
608836,10069,451,4,0
608839,10069,473,4,0
608840,10069,473,12,0
608844,10069,493,1,45
608845,10069,493,12,0
608848,10069,494,1,29
608849,10069,494,12,0
608853,10069,495,1,41
608854,10069,495,3,0
608855,10069,495,12,0
608858,10069,496,4,0
608859,10069,496,12,0
608862,10069,497,4,0
608863,10069,502,3,0
608864,10069,502,12,0
608867,10069,505,1,37
608868,10069,505,12,0
608869,10069,510,4,0
608870,10069,514,4,0
608875,10069,526,4,0
608878,10069,528,4,0
608879,10069,528,12,0
608882,10069,574,1,13
608885,10069,577,2,0
608886,10069,577,12,0
608889,10069,581,1,1
608890,10069,581,12,0
608893,10069,589,1,1
608896,10069,590,4,0
608899,10069,605,4,0
608900,10069,605,12,0
608903,10069,608,1,5
608904,10069,608,12,0
608907,10069,675,3,0
608908,10069,675,12,0
608909,10069,707,3,0
608910,10069,707,12,0
608911,10069,791,12,0
608912,10069,886,12,0
608913,10070,37,12,0
608914,10070,38,12,0
608917,10070,43,1,1
608920,10070,44,1,1
608921,10070,44,12,0
608924,10070,46,4,0
608925,10070,56,12,0
608928,10070,57,4,0
608929,10070,57,12,0
608932,10070,58,4,0
608933,10070,58,12,0
608936,10070,59,4,0
608937,10070,59,12,0
608940,10070,63,4,0
608941,10070,63,12,0
608942,10070,70,4,0
608945,10070,89,4,0
608946,10070,89,12,0
608949,10070,92,4,0
608952,10070,97,1,45
608953,10070,97,12,0
608962,10070,103,1,18
608963,10070,103,12,0
608966,10070,104,4,0
608972,10070,116,1,8
608973,10070,116,12,0
608976,10070,127,4,0
608977,10070,127,12,0
608983,10070,156,4,0
608984,10070,156,12,0
608986,10070,162,3,0
608991,10070,163,1,1
608994,10070,164,4,0
608995,10070,164,12,0
608998,10070,168,4,0
608999,10070,168,12,0
609001,10070,173,3,0
609002,10070,173,12,0
609004,10070,180,3,0
609007,10070,182,4,0
609008,10070,182,12,0
609011,10070,184,1,29
609012,10070,184,12,0
609013,10070,194,12,0
609015,10070,196,3,0
609016,10070,196,12,0
609017,10070,203,12,0
609022,10070,207,1,22
609023,10070,207,4,0
609024,10070,207,12,0
609027,10070,213,4,0
609028,10070,213,12,0
609031,10070,214,4,0
609032,10070,214,12,0
609044,10070,240,4,0
609045,10070,240,12,0
609048,10070,242,1,40
609049,10070,242,12,0
609050,10070,246,12,0
609051,10070,249,4,0
609052,10070,250,12,0
609054,10070,253,3,0
609055,10070,253,12,0
609061,10070,259,4,0
609064,10070,263,4,0
609065,10070,263,12,0
609070,10070,269,1,56
609071,10070,269,4,0
609072,10070,269,12,0
609074,10070,291,4,0
609075,10070,291,12,0
609078,10070,305,1,34
609079,10070,305,12,0
609082,10070,317,4,0
609083,10070,317,12,0
609085,10070,340,3,0
609086,10070,340,12,0
609088,10070,352,3,0
609089,10070,352,12,0
609092,10070,364,1,1
609093,10070,370,12,0
609096,10070,371,4,0
609097,10070,371,12,0
609100,10070,372,1,15
609101,10070,372,12,0
609104,10070,398,4,0
609105,10070,398,12,0
609108,10070,399,4,0
609109,10070,399,12,0
609115,10070,400,1,62
609116,10070,400,12,0
609119,10070,416,4,0
609120,10070,416,12,0
609121,10070,419,12,0
609124,10070,423,1,25
609125,10070,423,12,0
609127,10070,428,3,0
609128,10070,428,12,0
609131,10070,453,1,11
609132,10070,453,12,0
609135,10070,496,4,0
609136,10070,496,12,0
609139,10070,503,4,0
609140,10070,503,12,0
609141,10070,514,4,0
609144,10070,523,4,0
609145,10070,523,12,0
609148,10070,555,4,0
609149,10070,555,12,0
609152,10070,590,4,0
609153,10070,706,12,0
609154,10070,710,3,0
609155,10070,710,12,0
609156,10070,799,12,0
609157,10070,812,12,0
609158,10070,886,12,0
609159,10071,6,4,0
609161,10071,8,3,0
609162,10071,8,4,0
609163,10071,8,12,0
609164,10071,23,1,1
609167,10071,29,1,23
609168,10071,29,4,0
609172,10071,33,1,1
609173,10071,34,12,0
609181,10071,45,1,6
609185,10071,50,1,24
609186,10071,50,12,0
609190,10071,53,4,0
609191,10071,53,12,0
609196,10071,55,1,12
609197,10071,56,12,0
609201,10071,57,1,36
609202,10071,57,4,0
609203,10071,57,12,0
609207,10071,58,4,0
609208,10071,58,12,0
609212,10071,59,4,0
609213,10071,59,12,0
609217,10071,63,4,0
609218,10071,63,12,0
609219,10071,69,4,0
609220,10071,70,4,0
609224,10071,86,4,0
609225,10071,86,12,0
609229,10071,89,4,0
609230,10071,89,12,0
609232,10071,91,4,0
609233,10071,91,12,0
609237,10071,92,4,0
609241,10071,93,1,18
609248,10071,94,1,49
609249,10071,94,4,0
609250,10071,94,12,0
609251,10071,100,4,0
609254,10071,104,4,0
609261,10071,110,1,1
609265,10071,113,4,0
609266,10071,113,12,0
609267,10071,115,4,0
609271,10071,126,4,0
609272,10071,126,12,0
609273,10071,127,12,0
609277,10071,133,1,62
609278,10071,133,12,0
609282,10071,138,4,0
609287,10071,156,1,30
609288,10071,156,4,0
609289,10071,156,12,0
609290,10071,161,4,0
609291,10071,161,12,0
609295,10071,164,4,0
609296,10071,164,12,0
609298,10071,173,3,0
609299,10071,173,12,0
609302,10071,174,1,1
609303,10071,174,12,0
609307,10071,182,4,0
609308,10071,182,12,0
609309,10071,187,12,0
609311,10071,196,3,0
609312,10071,196,12,0
609313,10071,203,12,0
609316,10071,207,4,0
609319,10071,213,4,0
609322,10071,214,4,0
609323,10071,214,12,0
609332,10071,219,4,0
609333,10071,219,12,0
609335,10071,231,3,0
609336,10071,231,4,0
609337,10071,231,12,0
609345,10071,240,1,55
609346,10071,240,4,0
609347,10071,240,12,0
609350,10071,241,4,0
609351,10071,241,12,0
609356,10071,244,1,62
609357,10071,244,4,0
609358,10071,244,12,0
609362,10071,247,4,0
609363,10071,247,12,0
609364,10071,248,12,0
609365,10071,249,4,0
609366,10071,250,12,0
609373,10071,263,4,0
609374,10071,263,12,0
609376,10071,264,3,0
609377,10071,264,12,0
609378,10071,270,12,0
609380,10071,271,3,0
609381,10071,271,12,0
609385,10071,278,3,0
609389,10071,280,4,0
609390,10071,280,12,0
609394,10071,281,1,1
609395,10071,281,12,0
609397,10071,285,3,0
609398,10071,285,12,0
609399,10071,286,12,0
609401,10071,291,4,0
609402,10071,291,12,0
609405,10071,303,1,36
609406,10071,303,12,0
609407,10071,311,12,0
609410,10071,330,12,0
609413,10071,332,4,0
609415,10071,334,3,0
609416,10071,334,12,0
609418,10071,335,3,0
609419,10071,335,12,0
609420,10071,341,12,0
609424,10071,347,4,0
609425,10071,347,12,0
609429,10071,352,1,28
609430,10071,352,3,0
609431,10071,352,12,0
609434,10071,374,4,0
609435,10071,374,12,0
609437,10071,401,3,0
609439,10071,409,3,0
609440,10071,409,12,0
609443,10071,411,4,0
609444,10071,411,12,0
609447,10071,416,4,0
609448,10071,416,12,0
609449,10071,417,12,0
609450,10071,419,12,0
609454,10071,428,1,32
609455,10071,428,3,0
609456,10071,428,12,0
609459,10071,433,4,0
609460,10071,433,12,0
609463,10071,447,4,0
609464,10071,447,12,0
609466,10071,472,3,0
609467,10071,472,12,0
609470,10071,473,4,0
609471,10071,473,12,0
609474,10071,492,3,0
609475,10071,492,4,0
609476,10071,492,12,0
609478,10071,495,3,0
609481,10071,496,4,0
609482,10071,496,12,0
609485,10071,497,4,0
609486,10071,500,12,0
609490,10071,503,4,0
609491,10071,503,12,0
609497,10071,505,1,68
609498,10071,505,12,0
609499,10071,510,4,0
609502,10071,523,4,0
609503,10071,523,12,0
609504,10071,534,12,0
609505,10071,562,12,0
609508,10071,590,4,0
609509,10071,678,12,0
609510,10071,710,12,0
609511,10071,776,12,0
609512,10071,797,12,0
609513,10071,883,12,0
609514,10071,886,12,0
609515,10071,917,12,0
609516,10072,15,4,0
609520,10072,20,1,1
609521,10072,20,3,0
609522,10072,20,12,0
609525,10072,21,1,28
609528,10072,33,1,1
609529,10072,34,12,0
609532,10072,38,1,49
609533,10072,38,12,0
609536,10072,46,4,0
609539,10072,63,4,0
609540,10072,63,12,0
609541,10072,70,4,0
609544,10072,88,1,7
609547,10072,89,4,0
609548,10072,89,12,0
609549,10072,90,12,0
609551,10072,91,4,0
609553,10072,91,1,43
609554,10072,91,12,0
609557,10072,92,4,0
609563,10072,103,1,31
609564,10072,103,12,0
609567,10072,104,4,0
609570,10072,106,1,1
609571,10072,120,12,0
609574,10072,153,4,0
609577,10072,156,4,0
609578,10072,156,12,0
609583,10072,157,1,34
609584,10072,157,4,0
609585,10072,157,12,0
609588,10072,164,4,0
609589,10072,164,12,0
609591,10072,173,3,0
609592,10072,173,12,0
609595,10072,174,1,4
609596,10072,174,12,0
609597,10072,175,12,0
609600,10072,182,4,0
609601,10072,182,12,0
609602,10072,184,12,0
609607,10072,201,1,52
609608,10072,201,4,0
609609,10072,201,12,0
609610,10072,203,12,0
609613,10072,207,4,0
609616,10072,213,4,0
609617,10072,213,12,0
609620,10072,214,4,0
609621,10072,214,12,0
609630,10072,225,1,25
609634,10072,231,1,40
609635,10072,231,3,0
609636,10072,231,12,0
609642,10072,241,4,0
609643,10072,241,12,0
609646,10072,242,1,37
609647,10072,242,12,0
609650,10072,244,4,0
609651,10072,246,12,0
609652,10072,249,4,0
609655,10072,259,4,0
609658,10072,263,4,0
609659,10072,263,12,0
609665,10072,269,4,0
609666,10072,269,12,0
609675,10072,317,1,10
609676,10072,317,4,0
609677,10072,317,12,0
609678,10072,328,12,0
609679,10072,334,12,0
609681,10072,335,3,0
609682,10072,335,12,0
609683,10072,349,12,0
609684,10072,350,12,0
609689,10072,360,1,20
609690,10072,360,4,0
609691,10072,360,12,0
609694,10072,371,4,0
609695,10072,371,12,0
609697,10072,393,3,0
609698,10072,393,12,0
609701,10072,397,4,0
609702,10072,397,12,0
609705,10072,399,4,0
609706,10072,399,12,0
609708,10072,401,3,0
609710,10072,406,3,0
609711,10072,406,12,0
609713,10072,414,3,0
609714,10072,414,12,0
609717,10072,416,4,0
609718,10072,416,12,0
609721,10072,422,1,1
609722,10072,422,12,0
609725,10072,423,1,1
609726,10072,423,12,0
609729,10072,424,1,1
609730,10072,424,12,0
609733,10072,430,4,0
609734,10072,430,12,0
609736,10072,442,3,0
609737,10072,442,12,0
609742,10072,444,1,46
609743,10072,444,4,0
609744,10072,444,12,0
609748,10072,446,1,16
609749,10072,446,3,0
609750,10072,446,12,0
609751,10072,457,12,0
609752,10072,469,12,0
609760,10072,479,1,22
609761,10072,479,4,0
609762,10072,479,12,0
609763,10072,484,12,0
609766,10072,496,4,0
609767,10072,496,12,0
609770,10072,523,4,0
609771,10072,523,12,0
609774,10072,525,4,0
609775,10072,525,12,0
609776,10072,529,12,0
609779,10072,590,4,0
609780,10072,667,12,0
609782,10072,693,4,0
609783,10072,693,12,0
609784,10072,706,12,0
609785,10072,707,3,0
609786,10072,707,12,0
609787,10072,776,12,0
609788,10072,784,12,0
609789,10072,796,12,0
609790,10072,798,12,0
609791,10072,800,12,0
609792,10072,815,12,0
609801,10073,16,1,5
609805,10073,17,1,15
609809,10073,18,1,25
609810,10073,18,12,0
609814,10073,19,4,0
609815,10073,19,12,0
609823,10073,28,1,3
609824,10073,29,4,0
609828,10073,33,1,1
609832,10073,63,4,0
609833,10073,63,12,0
609837,10073,92,4,0
609841,10073,97,1,31
609842,10073,97,12,0
609850,10073,98,1,9
609851,10073,98,12,0
609854,10073,104,4,0
609855,10073,115,4,0
609861,10073,143,3,0
609862,10073,143,1,1
609863,10073,143,12,0
609867,10073,156,4,0
609868,10073,156,12,0
609872,10073,164,4,0
609873,10073,164,12,0
609876,10073,168,4,0
609877,10073,168,12,0
609879,10073,173,3,0
609880,10073,173,12,0
609884,10073,182,4,0
609885,10073,182,12,0
609886,10073,203,12,0
609889,10073,207,4,0
609892,10073,211,4,0
609893,10073,211,12,0
609896,10073,213,4,0
609897,10073,213,12,0
609900,10073,214,4,0
609901,10073,214,12,0
609913,10073,239,1,22
609916,10073,240,4,0
609917,10073,240,12,0
609920,10073,241,4,0
609921,10073,241,12,0
609923,10073,253,3,0
609924,10073,253,12,0
609926,10073,257,3,0
609927,10073,257,1,1
609928,10073,257,12,0
609932,10073,263,4,0
609933,10073,263,12,0
609937,10073,297,1,27
609938,10073,297,12,0
609941,10073,332,4,0
609942,10073,332,12,0
609949,10073,355,1,17
609950,10073,355,4,0
609951,10073,355,12,0
609955,10073,366,1,50
609956,10073,366,3,0
609957,10073,366,12,0
609961,10073,369,4,0
609962,10073,369,12,0
609966,10073,403,1,43
609967,10073,403,12,0
609968,10073,413,12,0
609971,10073,416,4,0
609972,10073,416,12,0
609973,10073,432,3,0
609976,10073,496,4,0
609977,10073,496,12,0
609979,10073,526,4,0
609985,10073,542,1,68
609986,10073,542,12,0
609989,10073,590,4,0
609991,10073,814,12,0
609994,10074,29,1,28
609995,10074,34,12,0
609998,10074,43,1,1
610001,10074,44,1,19
610002,10074,44,12,0
610003,10074,50,12,0
610006,10074,58,4,0
610007,10074,58,12,0
610012,10074,59,1,48
610013,10074,59,4,0
610014,10074,59,12,0
610017,10074,63,4,0
610018,10074,63,12,0
610021,10074,89,4,0
610022,10074,89,12,0
610025,10074,92,4,0
610033,10074,104,1,5
610034,10074,104,4,0
610035,10074,104,12,0
610038,10074,113,4,0
610039,10074,113,12,0
610040,10074,120,12,0
610044,10074,153,4,0
610045,10074,153,12,0
610048,10074,156,4,0
610049,10074,156,12,0
610051,10074,162,3,0
610054,10074,164,4,0
610055,10074,164,12,0
610057,10074,173,3,0
610058,10074,173,12,0
610060,10074,180,3,0
610061,10074,180,12,0
610064,10074,181,1,1
610069,10074,182,1,32
610070,10074,182,4,0
610071,10074,182,12,0
610072,10074,184,12,0
610073,10074,191,12,0
610077,10074,196,1,14
610078,10074,196,3,0
610079,10074,196,12,0
610080,10074,203,12,0
610083,10074,207,4,0
610086,10074,213,4,0
610089,10074,214,4,0
610090,10074,214,12,0
610099,10074,219,4,0
610105,10074,240,4,0
610106,10074,240,12,0
610109,10074,242,1,41
610110,10074,242,12,0
610113,10074,247,4,0
610114,10074,247,12,0
610123,10074,259,4,0
610126,10074,263,4,0
610127,10074,263,12,0
610130,10074,269,4,0
610131,10074,269,12,0
610132,10074,270,12,0
610134,10074,311,12,0
610135,10074,313,12,0
610143,10074,329,1,61
610144,10074,329,12,0
610145,10074,333,12,0
610147,10074,335,3,0
610148,10074,335,12,0
610150,10074,352,3,0
610151,10074,352,12,0
610154,10074,360,4,0
610155,10074,360,12,0
610158,10074,371,4,0
610159,10074,371,12,0
610162,10074,399,4,0
610163,10074,399,12,0
