id,encounter_id,condition_value_id
19061,36705,4
19062,36705,14
19063,36706,3
19064,36707,4
19065,36708,4
19066,36708,14
19067,36709,4
19068,36710,4
19069,36715,3
19070,36716,4
19071,36717,4
19072,36718,3
19073,36719,4
19074,36720,4
19075,36721,4
19076,36730,145
19077,36731,145
19078,36732,154
19079,36733,106
19080,36734,106
19081,36735,107
19082,36736,107
19083,36737,108
19084,36738,108
19085,36741,5
19086,36742,5
19087,36742,14
19088,36743,5
19089,36743,14
19090,36744,5
19091,36744,14
19092,36745,192
19093,36746,193
19094,36747,5
19095,36748,5
19096,36749,5
19097,36749,14
19098,36750,5
19099,36750,14
19100,36751,192
19101,36752,193
19102,36753,5
19103,36754,5
19104,36755,5
19105,36756,5
19106,36757,5
19107,36758,5
19108,36759,3
19109,36760,3
19110,36760,14
19111,36761,4
19112,36762,193
19113,36763,193
19114,36764,3
19115,36765,3
19116,36766,3
19117,36767,5
19118,36768,5
19119,36768,14
19120,36769,3
19121,36770,5
19122,36771,193
19123,36772,193
19124,36773,5
19125,36774,5
19126,36775,192
19127,36776,192
19128,36777,192
19129,36778,192
19130,36779,192
19131,36780,192
19132,36781,192
19133,36782,193
19134,36783,193
19135,36784,193
19136,36785,192
19137,36786,192
19138,36787,192
19139,36788,193
19140,36789,193
19141,36790,193
19142,36791,15
19143,36792,15
19144,36793,15
19145,36794,15
19146,36795,15
19147,36796,15
19148,36797,15
19149,36798,15
19150,36799,16
19151,36800,16
19152,36801,16
19153,36802,16
19154,36803,16
19155,36804,16
19156,36805,16
19157,36806,16
19158,36823,2
19159,36823,3
19160,36824,2
19161,36824,4
19162,36825,2
19163,36825,3
19164,36826,2
19165,36826,4
19166,36843,3
19167,36843,14
19168,36844,4
19169,36844,14
19170,36845,3
19171,36845,14
19172,36846,4
19173,36846,14
19174,36847,3
19175,36847,14
19176,36848,4
19177,36848,14
19178,36855,3
19179,36856,3
19180,36868,2
19181,36868,3
19182,36869,2
19183,36869,4
19184,36870,2
19185,36870,3
19186,36871,2
19187,36871,4
19188,36886,3
19189,36886,14
19190,36887,4
19191,36887,14
19192,36888,3
19193,36888,14
19194,36889,4
19195,36889,14
19196,36890,3
19197,36890,14
19198,36891,4
19199,36891,14
19200,36898,3
19201,36899,3
19202,36904,3
19203,36904,14
19204,36905,4
19205,36905,14
19206,36906,4
19207,36907,3
19208,36907,14
19209,36908,4
19210,36908,14
19211,36909,4
19212,36913,4
19213,36914,3
19214,36915,4
19215,36916,4
19216,36917,3
19217,36918,4
19218,36928,3
19219,36929,4
19220,36932,3
19221,36933,4
19222,36943,2
19223,36943,5
19224,36944,2
19225,36944,5
19226,36945,5
19227,36945,14
19228,36946,5
19229,36946,14
19230,36947,5
19231,36947,14
19232,36948,5
19233,36948,14
19234,36949,192
19235,36950,192
19236,36951,193
19237,36952,2
19238,36952,5
19239,36953,2
19240,36953,5
19241,36954,5
19242,36954,14
19243,36955,5
19244,36955,14
19245,36956,5
19246,36956,14
19247,36957,5
19248,36957,14
19249,36958,192
19250,36959,192
19251,36960,193
19252,36961,5
19253,36962,5
19254,36963,5
19255,36964,5
19256,36965,193
19257,36966,5
19258,36967,5
19259,36968,5
19260,36969,5
19261,36970,193
19262,36971,192
19263,36972,193
19264,36973,192
19265,36974,193
19266,36975,192
19267,36976,192
19268,36977,193
19269,36978,193
19270,36979,192
19271,36980,193
19272,36981,192
19273,36982,193
19274,36983,192
19275,36984,192
19276,36985,193
19277,36986,193
19278,36987,15
19279,36988,15
19280,36989,15
19281,36990,15
19282,36991,15
19283,36992,15
19284,36993,15
19285,36994,15
19286,36995,1
19287,36996,1
19288,36997,1
19289,36998,1
19290,36999,16
19291,37000,16
19292,37001,16
19293,37002,16
19294,37003,16
19295,37004,16
19296,37005,16
19297,37006,16
19298,37026,5
19299,37027,5
19300,37028,14
19301,37029,5
19302,37030,5
19303,37031,14
19304,37044,3
19305,37045,4
19306,37046,5
19307,37046,14
19308,37047,3
19309,37048,4
19310,37049,5
19311,37049,14
19312,37057,3
19313,37057,14
19314,37058,4
19315,37058,14
19316,37085,3
19317,37085,14
19318,37086,4
19319,37086,14
19320,37096,5
19321,37099,5
19322,37101,5
19323,37104,5
19324,37111,3
19325,37112,4
19326,37113,3
19327,37114,4
19328,37125,3
19329,37126,4
19330,37128,5
19331,37129,5
19332,37130,3
19333,37131,4
19334,37133,5
19335,37134,5
19336,37170,14
19337,37171,3
19338,37172,4
19339,37173,14
19340,37174,3
19341,37175,4
19342,37215,3
19343,37216,4
19344,37218,3
19345,37219,4
19346,37274,14
19347,37275,3
19348,37276,4
19349,37277,14
19350,37278,3
19351,37279,4
19352,37290,15
19353,37291,15
19354,37292,15
19355,37293,15
19356,37294,15
19357,37295,15
19358,37296,15
19359,37297,15
19360,37298,16
19361,37299,16
19362,37300,16
19363,37301,16
19364,37302,16
19365,37303,16
19366,37304,16
19367,37305,16
19368,37319,14
19369,37320,5
19370,37321,5
19371,37322,5
19372,37323,5
19373,37324,14
19374,37325,5
19375,37326,5
19376,37327,5
19377,37328,5
19378,37353,5
19379,37356,5
19380,37358,5
19381,37361,5
19382,37362,3
19383,37363,4
19384,37364,3
19385,37365,4
19386,37378,14
19387,37379,3
19388,37380,4
19389,37381,3
19390,37382,4
19391,37383,3
19392,37384,4
19393,37385,3
19394,37386,4
19395,37387,14
19396,37388,3
19397,37389,4
19398,37390,3
19399,37391,4
19400,37392,3
19401,37393,4
19402,37394,3
19403,37395,4
19404,37414,14
19405,37415,14
19406,37452,3
19407,37453,4
19408,37455,3
19409,37456,4
19410,37484,14
19411,37485,14
19412,37498,15
19413,37499,15
19414,37500,15
19415,37501,15
19416,37502,15
19417,37503,15
19418,37504,15
19419,37505,15
19420,37506,16
19421,37507,16
19422,37508,16
19423,37509,16
19424,37510,16
19425,37511,16
19426,37512,16
19427,37513,16
19428,37530,14
19429,37531,14
19430,37576,5
19431,37579,5
19432,37581,5
19433,37584,5
19434,37591,3
19435,37592,4
19436,37593,3
19437,37594,4
19438,37607,14
19439,37608,14
19440,37640,14
19441,37642,14
19442,37694,3
19443,37695,4
19444,37697,3
19445,37698,4
19446,37759,14
19447,37760,14
19448,37788,15
19449,37789,15
19450,37790,15
19451,37791,15
19452,37792,15
19453,37793,15
19454,37794,15
19455,37795,15
19456,37796,16
19457,37797,16
19458,37798,16
19459,37799,16
19460,37800,16
19461,37801,16
19462,37802,16
19463,37803,16
19464,38209,106
19465,38210,106
19466,38211,107
19467,38212,107
19468,38213,108
19469,38214,108
19470,38259,168
19471,44729,174
19472,44736,171
19473,44737,171
19474,46104,66
19475,46105,66
19476,46943,17
19477,46944,18
19478,46945,19
19479,46946,20
19480,46947,17
19481,46948,18
19482,46949,19
19483,46950,20
19484,46951,17
19485,46952,18
19486,46953,19
19487,46954,20
19488,46957,17
19489,46958,18
19490,46959,19
19491,46960,20
19492,46961,17
19493,46962,18
19494,46963,19
19495,46964,20
19496,46965,17
19497,46966,18
19498,46967,19
19499,46968,20
19500,46976,17
19501,46977,18
19502,46978,19
19503,46979,20
19504,46980,17
19505,46981,18
19506,46982,19
19507,46983,20
19508,46984,17
19509,46985,18
19510,46986,19
19511,46987,20
19512,46988,17
19513,46989,18
19514,46990,19
19515,46991,20
19516,46992,17
19517,46993,18
19518,46994,19
19519,46995,20
19520,46996,17
19521,46997,18
19522,46998,19
19523,46999,20
19524,47000,17
19525,47001,18
19526,47002,19
19527,47003,17
19528,47004,18
19529,47005,19
19530,47006,17
19531,47007,18
19532,47008,19
19533,47009,17
19534,47010,18
19535,47011,19
19536,47012,17
19537,47013,18
19538,47014,19
19539,47015,17
19540,47016,18
19541,47017,19
19542,47018,17
19543,47019,18
19544,47020,19
19545,47021,17
19546,47022,18
19547,47023,19
19548,47024,17
19549,47025,18
19550,47026,19
19551,47027,17
19552,47028,18
19553,47029,19
19554,47030,17
19555,47031,18
19556,47032,19
19557,47033,17
19558,47034,18
19559,47035,19
19560,47036,17
19561,47037,18
19562,47038,19
19563,47039,17
19564,47040,18
19565,47041,19
19566,47042,17
19567,47043,18
19568,47044,19
19569,47045,17
19570,47046,18
19571,47047,19
19572,47048,17
19573,47049,18
19574,47050,19
19575,47051,17
19576,47052,18
19577,47053,19
19578,47054,17
19579,47055,18
19580,47056,19
19581,47057,17
19582,47058,18
19583,47059,19
19584,47060,17
19585,47061,18
19586,47062,19
19587,47063,17
19588,47064,18
19589,47065,19
19590,47066,17
19591,47067,18
19592,47068,19
19593,47069,17
19594,47070,18
19595,47071,19
19596,47076,17
19597,47077,18
19598,47078,19
19599,47079,20
19600,47080,17
19601,47081,18
19602,47082,19
19603,47083,20
19604,47084,17
19605,47085,18
19606,47086,19
19607,47087,20
19608,47088,17
19609,47089,18
19610,47090,19
19611,47091,20
19612,47092,17
19613,47093,18
19614,47094,19
19615,47095,17
19616,47096,18
19617,47097,19
19618,47098,17
19619,47099,18
19620,47100,19
19621,47101,17
19622,47102,18
19623,47103,19
19624,47104,17
19625,47105,18
19626,47106,19
19627,47107,17
19628,47108,18
19629,47109,19
19630,47110,17
19631,47111,18
19632,47112,19
19633,47113,17
19634,47114,18
19635,47115,19
19636,47116,17
19637,47117,18
19638,47118,19
19639,47119,17
19640,47120,18
19641,47121,19
19642,47122,17
19643,47123,18
19644,47124,19
19645,47125,17
19646,47126,18
19647,47127,19
19648,47128,17
19649,47129,18
19650,47130,19
19651,47131,17
19652,47132,18
19653,47133,19
19654,47134,17
19655,47135,18
19656,47136,19
19657,47137,17
19658,47138,18
19659,47139,19
19660,47150,17
19661,47151,18
19662,47152,19
19663,47153,17
19664,47154,18
19665,47155,19
19666,47166,17
19667,47167,18
19668,47168,19
19669,47169,17
19670,47170,18
19671,47171,19
19672,47176,17
19673,47177,18
19674,47178,19
19675,47179,20
19676,47180,17
19677,47181,18
19678,47182,19
19679,47183,20
19680,47184,17
19681,47185,18
19682,47186,19
19683,47187,20
19684,47190,17
19685,47191,18
19686,47192,19
19687,47193,20
19688,47194,17
19689,47195,18
19690,47196,19
19691,47197,17
19692,47198,18
19693,47199,19
19694,47204,17
19695,47205,18
19696,47206,19
19697,47207,20
19698,47208,17
19699,47209,18
19700,47210,19
19701,47211,20
19702,47212,17
19703,47213,18
19704,47214,19
19705,47215,20
19706,47218,17
19707,47219,18
19708,47220,19
19709,47221,20
19710,47222,17
19711,47223,18
19712,47224,19
19713,47225,17
19714,47226,18
19715,47227,19
19716,47342,64
19717,47342,81
19718,47345,64
19719,47345,81
19720,48066,77
19721,48067,72
19722,48068,77
19723,48069,72
19724,48440,17
19725,48441,18
19726,48442,19
19727,48443,20
19728,48444,17
19729,48445,18
19730,48446,19
19731,48448,17
19732,48449,18
19733,48450,19
19734,48451,17
19735,48452,19
19736,48453,17
19737,48454,18
19738,48455,19
19739,48456,20
19740,48457,17
19741,48458,18
19742,48459,19
19743,48461,17
19744,48462,18
19745,48463,19
19746,48464,17
19747,48465,19
19748,48466,17
19749,48467,18
19750,48468,19
19751,48469,17
19752,48470,19
19753,48471,20
19754,48472,17
19755,48473,18
19756,48474,19
19757,48475,17
19758,48476,19
19759,48477,20
19760,48478,18
19761,48479,17
19762,48480,18
19763,48481,19
19764,48482,20
19765,48483,17
19766,48484,18
19767,48485,19
19768,48486,20
19769,48487,17
19770,48488,18
19771,48489,19
19772,48490,20
19773,48491,18
19774,48492,17
19775,48493,18
19776,48494,19
19777,48495,20
19778,48496,17
19779,48497,18
19780,48498,19
19781,48499,20
19782,48500,17
19783,48501,18
19784,48502,19
19785,48503,20
19786,48548,17
19787,48549,18
19788,48550,19
19789,48551,20
19790,48552,17
19791,48553,18
19792,48554,19
19793,48555,17
19794,48556,18
19795,48557,19
19796,48558,20
19797,48559,17
19798,48560,18
19799,48561,19
19800,48562,18
19801,48563,17
19802,48564,19
19803,48565,20
19804,48566,18
19805,48567,17
19806,48568,19
19807,48569,20
19808,48570,20
19809,48571,20
19810,48572,17
19811,48573,19
19812,48574,20
19813,48575,20
19814,48576,18
19815,48577,20
19816,48578,20
19817,48579,17
19818,48580,19
19819,48581,20
19820,48582,20
19821,48583,18
19822,48584,20
19823,48585,17
19824,48586,19
19825,48587,18
19826,48588,20
19827,48589,17
19828,48590,19
19829,48591,18
19830,48592,20
19831,48593,17
19832,48594,18
19833,48595,19
19834,48596,20
19835,48597,20
19836,48598,17
19837,48599,18
19838,48600,19
19839,48601,20
19840,48602,20
19841,48605,20
19842,48608,18
19843,48609,18
19844,48610,17
19845,48611,19
19846,48612,20
19847,48613,18
19848,48614,18
19849,48615,17
19850,48616,19
19851,48617,20
19852,48622,17
19853,48623,18
19854,48624,19
19855,48625,17
19856,48626,18
19857,48627,19
19858,48628,17
19859,48629,18
19860,48630,19
19861,48631,17
19862,48632,18
19863,48633,19
19864,48634,17
19865,48635,18
19866,48636,19
19867,48637,17
19868,48638,18
19869,48639,19
19870,48640,17
19871,48641,18
19872,48642,19
19873,48643,17
19874,48644,18
19875,48645,19
19876,48646,17
19877,48647,18
19878,48648,19
19879,48649,17
19880,48650,18
19881,48651,19
19882,48652,17
19883,48653,18
19884,48654,19
19885,48655,17
19886,48656,18
19887,48657,19
19888,48658,17
19889,48659,18
19890,48660,19
19891,48661,17
19892,48662,18
19893,48663,19
19894,48664,17
19895,48665,18
19896,48666,19
19897,48667,17
19898,48668,18
19899,48669,19
19900,48670,17
19901,48671,18
19902,48672,19
19903,48673,17
19904,48674,18
19905,48675,19
19906,48684,20
19907,48686,20
19908,48695,20
19909,48697,20
19910,48716,20
19911,48717,20
19912,48718,20
19913,48719,20
19914,48720,20
19915,48721,20
19916,48722,20
19917,48723,20
19918,48724,20
19919,48725,20
19920,48726,20
19921,48727,20
19922,48728,20
19923,48729,20
19924,48730,20
19925,48731,20
19926,48732,20
19927,48733,20
19928,48734,20
19929,48735,20
19930,48736,20
19931,48737,20
19932,48738,20
19933,48739,20
19934,48740,20
19935,48741,20
19936,48742,20
19937,48743,20
19938,48744,17
19939,48745,18
19940,48746,19
19941,48747,20
19942,48749,17
19943,48750,18
19944,48751,19
19945,48752,20
19946,48754,20
19947,48755,20
19948,48756,20
19949,48757,20
19950,48758,20
19951,48759,20
19952,48762,17
19953,48763,18
19954,48764,19
19955,48765,17
19956,48766,18
19957,48767,19
19958,48768,20
19959,48769,20
19960,48772,17
19961,48773,18
19962,48774,19
19963,48775,17
19964,48776,18
19965,48777,19
19966,48782,20
19967,48783,20
19968,48784,20
19969,48785,20
19970,48786,20
19971,48787,20
19972,48788,20
19973,48789,20
19974,48790,20
19975,48791,20
19976,48792,20
19977,48793,20
19978,48794,20
19979,48795,20
19980,48796,20
19981,48797,20
19982,48798,20
19983,48799,20
19984,48800,20
19985,48801,20
19986,48802,20
19987,48808,20
19988,48809,20
19989,48810,20
19990,48811,20
19991,48812,20
19992,48818,20
19993,48819,20
19994,48820,20
19995,48821,20
19996,48822,20
19997,48823,20
19998,48827,20
19999,48828,20
20000,48829,20
20001,48830,20
20002,48831,20
20003,48832,20
20004,48836,20
20005,48837,20
20006,48838,17
20007,48839,18
20008,48840,19
20009,48841,17
20010,48842,18
20011,48843,19
20012,48844,17
20013,48845,18
20014,48846,19
20015,48847,17
20016,48848,18
20017,48849,19
20018,48850,17
20019,48851,18
20020,48852,19
20021,48853,17
20022,48854,18
20023,48855,19
20024,48856,17
20025,48857,18
20026,48858,19
20027,48859,17
20028,48860,18
20029,48861,19
20030,48862,17
20031,48863,18
20032,48864,19
20033,48865,17
20034,48866,18
20035,48867,19
20036,48900,17
20037,48901,18
20038,48902,19
20039,48903,17
20040,48904,18
20041,48905,19
20042,48906,17
20043,48907,18
20044,48908,19
20045,48909,17
20046,48910,18
20047,48911,19
20048,48912,17
20049,48913,18
20050,48914,19
20051,48915,17
20052,48916,18
20053,48917,19
20054,48918,17
20055,48919,18
20056,48920,19
20057,48921,17
20058,48922,18
20059,48923,19
20060,48924,17
20061,48925,18
20062,48926,19
20063,48927,17
20064,48928,18
20065,48929,19
20066,48930,17
20067,48931,18
20068,48932,19
20069,48933,17
20070,48934,18
20071,48935,19
20072,48936,17
20073,48937,18
20074,48938,19
20075,48939,17
20076,48940,18
20077,48941,19
20078,48942,17
20079,48943,18
20080,48944,19
20081,48945,17
20082,48946,18
20083,48947,19
20084,48948,17
20085,48949,18
20086,48950,19
20087,48951,17
20088,48952,18
20089,48953,19
20090,48954,17
20091,48955,18
20092,48956,19
20093,48957,17
20094,48958,18
20095,48959,19
20096,48960,17
20097,48961,18
20098,48962,19
20099,48963,17
20100,48964,18
20101,48965,19
20102,48966,17
20103,48967,18
20104,48968,19
20105,48969,17
20106,48970,18
20107,48971,19
20108,48972,17
20109,48973,18
20110,48974,19
20111,48975,17
20112,48976,18
20113,48977,19
20114,48978,17
20115,48979,18
20116,48980,19
20117,48981,17
20118,48982,18
20119,48983,19
20120,48992,20
20121,48994,20
20122,49003,20
20123,49005,20
20124,49048,20
20125,49049,20
20126,49050,20
20127,49051,20
20128,49052,20
20129,49053,20
20130,49054,20
20131,49055,20
20132,49056,20
20133,49057,20
20134,49058,20
20135,49059,20
20136,49060,20
20137,49061,20
20138,49062,20
20139,49063,20
20140,49064,20
20141,49065,20
20142,49066,20
20143,49067,20
20144,49068,20
20145,49069,20
20146,49070,20
20147,49071,20
20148,49072,20
20149,49073,20
20150,49074,20
20151,49075,20
20152,49086,17
20153,49087,18
20154,49088,19
20155,49089,17
20156,49090,18
20157,49091,19
20158,49094,17
20159,49095,18
20160,49096,19
20161,49097,17
20162,49098,18
20163,49099,19
20164,49102,17
20165,49103,18
20166,49104,19
20167,49105,17
20168,49106,18
20169,49107,19
20170,49110,17
20171,49111,18
20172,49112,19
20173,49113,17
20174,49114,18
20175,49115,19
20176,49120,20
20177,49121,20
20178,49122,20
20179,49123,20
20180,49124,20
20181,49125,20
20182,49126,20
20183,49127,20
20184,49128,20
